volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
1,"NO",0,1948,17,1,0,0,0,,1,5,21,4,4,5,1,4,3,8,8,8,7,1.0242
1,"NO",0,1973,17,3,0,0,0,41,1,7,25,5,5,5,3,4,2,8.5,8.5,7,10,1.0242
0,"NO",0,1966,16,1,0,0,0,40,2,6,27,6,5,6,3,4,4,6.5,7,7,6,1.0242
1,"NO",0,1953,21,1,1,1,0,,1,5,26,5,5,3,2,2,2,7,3.5,5,6,1.0242
1,"NO",0,1974,17,1,0,0,0,45,1,5,22,5,6,5,2,5,4,6.5,7.5,7,9,1.0242
1,"NO",1,1974,17,1,0,0,0,29,2,7,23,5,5,5,3,3,3,3.5,4,5,3,1.0242
1,"NO",1,1974,18,1,0,0,0,38,2,4,17,5,3,4,3,4,3,7.5,4,,6,1.0242
0,"NO",0,1967,16,1,0,0,0,38,3,7,26,4,4,6,2,2,3,9,4,,4,1.0242
1,"NO",0,1973,17,1,1,1,0,42,3,6,21,5,5,5,2,2,3,9.5,7.5,4,7,1.0242
0,"NO",1,1951,9,1,0,0,0,36,1,7,24,5,5,5,4,6,3,7,8,7,8,1.0242
0,"NO",1,1921,9,1,0,0,0,45,2,6,22,4,5,6,2,3,2,2.5,3.5,6,7,1.0242
0,"NO",1,1977,10,1,0,0,0,38,1,1,6,6,6,6,6,7,3,3.5,3,,5,1.0242
0,"NO",0,1944,18,1,1,0,0,48,3,7,22,5,5,5,2,2,3,8.5,6.5,5,6,1.0242
1,"NO",0,1959,16,1,1,1,0,38,1,7,26,3,3,4,3,5,3,8,8,6,7,1.0242
1,"NO",1,1939,14,1,1,0,0,,5,6,24,5,3,5,5,5,3,8,6,4,8,1.0242
1,"NO",0,1927,14,1,1,0,0,42,2,6,22,5,2,6,2,4,3,8.5,4.5,1,5,1.0242
1,"NO",1,1974,13,1,0,0,0,38,1,7,24,3,5,5,1,2,2,6.5,5,,6,1.0242
1,"NO",0,1985,11,1,0,0,0,0,2,7,22,4,4,5,2,6,4,5.5,3,,8,1.0242
0,"NO",0,1957,9,1,1,1,0,50,1,2,16,5,6,6,4,4,2,6,2.5,0,4,1.0242
1,"NO",1,1956,13,1,0,1,0,37,2,7,26,5,4,4,3,7,2,4.5,5,4,7,1.0242
0,"NO",0,1931,11,1,0,0,0,45,2,7,15,5,4,5,4,7,3,4,3,,5,1.0242
0,"NO",0,1967,17,1,0,1,0,38,2,7,23,5,4,4,2,2,3,6,4.5,4,5,1.0242
1,"NO",0,1928,10,1,1,0,0,42,2,6,22,5,6,6,3,3,4,3.5,4.5,6,6,1.0242
0,"NO",0,1956,16,1,1,1,0,50,2,7,24,4,5,3,2,3,3,8.5,8,,8,1.0242
0,"NO",1,1930,7,1,1,0,0,20,1,7,28,4,2,5,6,7,3,3.5,0,,4,1.0242
0,"NO",1,1968,12,1,1,1,0,45,3,7,20,3,3,5,4,5,3,5,5.5,,7,1.0242
1,"NO",0,1970,27,1,1,1,0,40,3,7,27,5,5,4,2,3,4,7,3,8,4,1.0242
1,"NO",1,1963,13,1,1,1,0,42,3,7,23,4,3,4,3,5,3,5.5,6.5,5,6,1.0242
1,"NO",0,1971,18,1,0,0,0,38,2,7,17,4,2,5,2,2,2,7,2.5,5,7,1.0242
0,"NO",0,1923,11,1,1,0,0,42,1,4,25,5,6,4,4,7,3,6.5,6.5,5,8,1.0242
1,"NO",0,1944,18,1,1,0,0,43,3,7,21,4,4,4,2,3,2,8,6.5,,7,1.0242
0,"NO",0,1965,9,1,0,1,0,,2,5,18,4,4,5,2,2,3,5.5,5,5,6,1.0242
0,"NO",0,1959,10,1,1,1,0,,1,5,23,5,5,4,3,3,3,4.5,3.5,,8,1.0242
0,"NO",1,1973,15,1,1,1,0,38,1,6,21,5,2,4,2,3,2,4,3,4,2,1.0242
1,"NO",0,1970,15,1,1,1,0,38,3,7,23,5,4,5,2,5,3,6.5,6,6,6,1.0242
1,"NO",1,1970,11,1,1,1,0,26,4,3,15,,,,3,7,3,5.5,4.5,5,9,1.0242
1,"NO",0,1926,10,1,0,0,0,42,1,4,24,4,4,5,3,7,3,9,7,,5,1.0242
1,"NO",1,1947,15,1,1,0,0,,2,5,26,3,5,5,2,2,3,3.5,4.5,5,8,1.0242
0,"NO",1,1943,12,5,1,0,0,20,3,7,24,6,4,5,2,5,2,9,5,7,8,1.0242
1,"NO",1,1967,17,2,1,1,0,50,2,5,25,5,5,5,1,2,3,7.5,7.5,2,4,1.0242
1,"NO",1,1962,20,2,0,1,0,47,2,6,27,5,4,4,1,1,3,8.5,7.5,3,7,1.0242
0,"NO",1,1944,13,2,1,0,0,40,3,4,22,4,5,4,2,5,3,8,7,7,6,1.0242
1,"NO",1,1945,18,1,0,0,0,37,1,6,29,3,6,3,3,6,2,5,3.5,5,4,1.0242
1,"NO",0,1948,20,2,1,0,0,60,2,6,21,4,4,5,2,2,3,8,6.5,6,6,1.0242
0,"NO",1,1958,15,1,1,1,0,22,2,4,25,3,2,4,2,2,2,9.5,7,8,8,1.0242
0,"NO",1,1943,13,1,1,1,0,36,2,6,29,5,5,4,5,7,3,8.5,5.5,0,6,1.0242
1,"NO",0,1959,26,1,1,1,0,37,2,2,24,4,5,5,2,2,2,7,5,5,6,1.0242
1,"NO",1,1958,15,1,1,1,0,37,1,6,24,5,4,5,3,3,3,7.5,7,5,7,1.0242
0,"NO",0,1920,13,2,1,0,0,40,2,5,31,5,4,4,3,7,2,8,9,8,8,1.0242
0,"NO",0,1980,13,2,0,0,0,50,1,7,16,5,5,5,1,1,3,7.5,5,5,7,1.0242
1,"NO",0,1930,17,2,1,0,0,,4,4,22,4,5,5,1,2,3,8,7.5,6,6,1.0242
0,"NO",1,1922,9,2,1,1,0,15,2,4,20,4,6,5,3,5,3,7.5,3,3,6,1.0242
1,"NO",0,1965,17,2,1,1,0,42,2,5,23,5,5,5,3,5,3,6,6.5,,4,1.0242
0,"NO",0,1944,15,2,1,0,0,37,3,6,22,4,4,3,3,5,2,4,5,5,5,1.0242
1,"NO",0,1945,8,2,1,0,0,50,1,4,24,3,3,4,2,3,2,8,6.5,3,8,1.0242
0,"NO",0,1963,16,2,0,0,0,38,1,3,18,6,6,6,7,7,3,5,5,3,4,1.0242
1,"NO",0,1973,15,2,0,0,0,45,2,7,13,6,5,3,3,4,4,7,4.5,3,7,1.0242
0,"NO",1,1965,0,2,0,1,0,40,2,7,21,,,,2,4,1,4.5,7.5,9,9,1.0242
1,"NO",0,1966,15,2,1,1,0,8,2,6,22,6,6,3,2,3,4,8,6,7,9,1.0242
1,"NO",1,1961,14,2,1,1,0,45,2,7,28,6,6,6,1,3,2,9.5,6,4,4,1.0242
0,"NO",1,1947,11,2,0,0,0,40,1,4,24,5,2,6,4,6,3,7,5.5,,8,1.0242
0,"NO",1,1953,9,2,0,0,0,40,1,4,20,4,2,6,4,7,2,5,4,,8,1.0242
1,"NO",0,1954,14,2,0,1,0,40,1,6,15,5,2,3,3,5,3,7,4,3,7,1.0242
1,"NO",1,1972,13,2,0,1,0,38,3,7,23,4,4,5,2,3,2,7.5,5,5,6,1.0242
1,"NO",0,1953,15,2,1,0,0,45,3,6,20,3,4,4,1,5,3,6,5.5,5,7,1.0242
1,"NO",0,1973,14,2,0,1,0,48,1,4,15,5,3,4,2,7,2,8,3,4,5,1.0242
0,"NO",0,1928,9,2,1,0,0,38,1,4,25,3,6,4,4,7,2,7,4.5,,7,1.0242
1,"NO",1,1975,14,2,0,0,0,38,3,6,15,3,6,4,1,3,3,4,3,5,6,1.0242
0,"NO",0,1937,10,2,1,0,0,30,2,4,17,4,5,4,5,7,3,3,3,3,3,1.0242
1,"NO",0,1944,18,2,1,0,0,40,3,5,21,4,4,5,4,7,3,5,4.5,7,6,1.0242
0,"NO",1,1954,15,2,1,1,1,18,1,3,22,3,6,4,3,4,3,4,0,5,2,1.0242
1,"NO",1,1977,13,2,0,1,0,40,3,7,20,5,4,5,3,6,2,3.5,4,4,6,1.0242
1,"NO",0,1932,13,2,0,0,0,38,1,6,26,3,2,4,6,7,2,7.5,5,7,7,1.0242
0,"NO",1,1970,19,2,1,0,0,38,5,5,21,5,6,6,2,4,2,3.5,5,5,5,1.0242
1,"NO",0,1937,13,2,0,0,0,,2,3,24,5,3,4,2,5,3,6,5,5,7,1.0242
1,"NO",1,1950,15,2,1,0,0,38,1,6,22,4,4,4,4,5,3,7,7,2,7,1.0242
0,"NO",0,1945,23,2,1,1,0,39,2,4,25,4,4,3,3,4,3,6.5,7.5,6,7,1.0242
1,"NO",1,1955,10,2,0,0,0,45,1,6,19,5,2,5,3,5,2,6,3,5,5,1.0242
0,"NO",0,1936,9,2,1,0,0,,2,5,25,6,6,6,5,7,3,5.5,7,4,8,1.0242
1,"NO",0,1949,14,2,1,0,0,44,2,5,22,4,3,4,3,4,2,8,7.5,7,8,1.0242
0,"NO",1,1969,12,1,0,1,0,38,2,7,28,5,6,4,2,3,2,8.5,6,7,8,1.0242
0,"NO",0,1974,17,2,1,1,0,60,3,6,25,2,4,2,3,5,1,9.5,8,4,9,1.0242
1,"NO",0,1939,14,2,1,1,0,,1,6,17,5,6,6,4,6,3,5,3,5,5,1.0242
0,"NO",1,1941,11,1,1,0,0,30,2,4,25,5,2,4,2,5,2,5,6,5,8,1.0242
1,"NO",0,1964,16,2,1,1,0,45,2,5,21,4,4,4,2,2,3,7,5,4,5,1.0242
0,"NO",0,1932,14,2,1,0,0,42,3,5,28,4,5,4,2,4,4,5,3.5,5,5,1.0242
1,"NO",1,1927,10,2,1,0,0,38,3,4,30,5,5,4,2,4,2,7.5,5,5,7,1.0242
1,"NO",1,1926,17,2,1,0,0,21,3,5,23,5,5,5,4,4,3,9,7.5,8,9,1.0242
1,"NO",1,1944,9,2,1,0,0,38,1,4,14,3,2,4,4,5,2,5,1,3,2,1.0242
1,"NO",0,1945,17,2,1,1,0,45,3,4,28,4,3,4,2,2,3,8,8.5,6,6,1.0242
1,"NO",0,1965,15,2,1,1,0,43,3,6,21,3,3,3,2,5,3,7,5,4,7,1.0242
1,"NO",1,1960,17,2,1,1,0,30,2,6,23,4,2,5,3,5,2,6,5,5,8,1.0242
1,"NO",1,1952,18,2,1,1,0,30,1,7,25,6,6,5,3,3,3,6,6.5,4,8,1.0242
0,"NO",0,1947,13,2,0,0,0,50,1,4,21,3,3,5,3,3,3,8,5,1,4,1.0242
0,"NO",1,1978,12,1,0,0,0,38,1,7,19,5,5,5,3,6,3,1.5,4.5,,5,1.0242
1,"NO",1,1951,17,2,0,0,0,37,5,6,15,5,5,5,2,3,3,1.5,0,0,2,1.0242
1,"NO",1,1944,23,2,1,0,0,25,2,7,21,5,5,6,1,1,2,3.5,5,5,7,1.0242
1,"NO",1,1959,11,2,0,1,0,38,1,6,18,3,2,4,2,3,2,6.5,3,5,4,1.0242
0,"NO",1,1980,15,2,1,0,0,24,1,5,19,5,5,6,2,6,2,5.5,5,,4,1.0242
1,"NO",1,1930,10,2,1,0,1,50,2,6,26,5,4,5,3,4,3,8,7,6,7,1.0242
1,"NO",1,1955,13,2,1,1,0,38,4,7,24,5,4,4,2,3,4,8,6.5,,8,1.0242
0,"NO",0,1949,12,2,0,0,0,40,2,5,15,5,5,4,4,5,3,4.5,2.5,1,5,1.0242
1,"NO",1,1945,17,2,1,0,0,,2,6,12,6,6,5,4,5,3,4.5,3,2,3,1.0242
1,"NO",0,1951,19,2,1,1,0,45,1,7,20,4,4,3,2,4,3,7.5,5,4,7,1.0242
1,"NO",1,1952,14,2,0,0,0,45,1,7,19,5,6,5,3,6,3,8.5,6.5,8,5,1.0242
1,"NO",1,1958,16,2,0,1,0,50,4,7,27,5,6,5,2,2,3,8,4.5,3,3,1.0242
1,"NO",0,1945,18,2,0,0,0,50,1,6,20,5,5,5,2,2,2,6,3.5,5,6,1.0242
0,"NO",0,1968,12,2,0,0,0,45,3,6,20,,,,2,2,4,8,6.5,5,3,1.0242
0,"NO",1,1953,11,3,0,0,0,40,3,7,27,5,5,6,3,6,2,7,6.5,5,6,1.1371
1,"NO",0,1971,16,3,0,1,0,38,1,4,20,5,3,5,3,4,2,5,2.5,,4,1.1371
0,"NO",1,1962,10,3,0,1,0,38,2,7,20,6,6,6,2,7,1,4,4.5,5,7,1.1371
1,"NO",0,1927,20,3,1,0,0,,4,4,24,5,5,4,4,4,3,8.5,5,5,5,1.1371
1,"NO",1,1920,15,3,1,0,0,36,2,2,31,,,,3,3,2,10,8,0,5,1.1371
0,"NO",0,1950,12,3,1,0,0,40,1,4,19,4,5,4,3,5,2,4,3.5,1,4,1.1371
1,"NO",0,1970,17,3,0,1,0,50,2,7,26,3,5,4,2,5,4,5.5,4.5,5,7,1.1371
1,"NO",0,1971,15,3,0,0,0,37,1,5,18,3,3,5,3,7,2,4,5,7,4,1.1371
0,"NO",1,1956,9,4,1,1,0,38,1,7,23,5,4,6,3,6,1,9,6,6,7,1.1371
1,"NO",1,1945,12,5,0,0,0,38,2,2,26,6,6,6,7,7,4,8,6.5,7,9,1.1371
0,"NO",0,1942,16,3,0,0,0,50,4,7,27,5,5,5,2,2,3,9,8.5,8,9,.9126
0,"NO",1,1958,10,3,1,0,0,35,1,4,26,5,4,5,2,5,2,6.5,6,6,7,.9126
0,"NO",0,1947,17,3,1,0,0,,2,4,19,3,6,3,2,4,2,9,5,7,7,.9126
0,"NO",0,1950,8,3,1,1,0,38,2,7,26,5,5,3,4,6,2,6.5,5,5,5,.9126
0,"NO",0,1956,21,3,0,1,0,50,1,6,22,5,6,5,3,3,4,6,4.5,5,5,.9126
1,"NO",0,1976,17,1,0,0,0,45,2,7,28,5,6,4,1,2,3,8,8.5,8,9,.9126
0,"NO",0,1931,11,3,1,0,0,,3,6,24,4,3,2,4,6,3,6.5,5,5,7,.9126
0,"NO",1,1919,11,3,0,0,0,38,5,7,31,6,5,5,2,6,3,6.5,5,6,5,.9126
0,"NO",1,1980,14,3,0,0,0,40,1,7,24,5,3,4,1,5,1,8,5.5,5,8,.9126
1,"NO",1,1971,18,4,1,1,0,40,3,7,26,,,,3,4,3,8,5.5,5,8,.9126
0,"NO",0,1965,16,3,1,1,0,50,3,6,24,5,5,4,3,6,3,8,6,7,8,.9126
0,"NO",1,1928,13,3,0,0,0,48,1,6,20,5,5,4,2,5,3,9,6,4,8,.9126
0,"NO",1,1964,16,3,1,1,0,25,2,7,22,5,4,4,2,7,2,5.5,4,1,5,.9126
0,"NO",0,1935,14,3,1,0,0,38,2,6,23,,,,2,3,2,7.5,5.5,5,7,.9126
0,"NO",0,1957,16,3,1,1,0,25,4,6,23,5,5,4,3,5,4,9,7.5,7,8,.9126
0,"NO",1,1975,19,1,0,0,0,12,3,7,21,3,4,4,4,7,3,7,3,5,5,.9126
1,"NO",0,1957,20,3,0,0,0,38,1,6,22,5,5,5,3,5,2,8.5,8,6,8,.9126
0,"NO",1,1942,11,3,1,0,0,38,3,6,24,5,5,4,2,3,3,10,9,8,7,.9126
0,"NO",1,1948,16,5,1,1,0,,1,5,25,5,5,4,1,2,3,9,8,3,7,.9126
1,"NO",0,1942,7,4,0,0,1,,3,7,13,,,,3,3,3,3,3,6,2,.9831
1,"NO",0,1934,8,4,1,0,0,45,1,5,23,3,2,4,3,4,2,7,6,6,7,.9831
1,"NO",0,1960,15,5,0,1,0,,1,6,23,6,6,4,2,4,2,9.5,7.5,6,9,.9831
1,"NO",0,1964,10,4,1,1,0,41,1,7,21,5,3,5,4,5,1,6,6,6,6,.9831
1,"NO",0,1950,10,5,1,0,0,45,3,7,17,6,5,5,2,5,3,5,2.5,3,5,.9831
1,"NO",1,1959,14,4,0,0,0,41,3,4,25,5,5,4,3,5,2,9,7,6,6,.9831
1,"NO",0,1958,11,5,1,1,0,39,1,4,28,4,4,5,2,6,2,8,4.5,,3,.9831
1,"NO",0,1958,21,4,1,1,0,50,2,6,22,5,5,4,2,2,3,6,6.5,5,4,.9831
1,"NO",0,1947,10,4,0,0,0,39,2,7,21,3,5,4,3,5,2,6.5,5.5,5,5,.9831
0,"NO",1,1983,12,3,0,0,1,43,5,7,23,5,1,6,3,4,3,4,5,7,8,.9831
1,"NO",0,1960,13,4,1,1,0,42,1,6,25,5,5,4,2,3,3,9,8,6,5,.9831
0,"NO",0,1966,11,4,0,0,0,,2,5,18,3,5,3,2,3,3,2.5,7,5,8,.9831
1,"NO",1,1982,13,4,1,1,1,0,1,6,18,3,3,6,2,3,2,7.5,4,5,6,.9831
1,"NO",0,1944,9,4,1,0,0,40,2,6,23,3,2,6,2,3,2,5,3.5,3,5,.9831
1,"NO",1,1972,17,4,0,0,0,43,1,6,23,5,5,6,2,2,2,6.5,6.5,7,7,.9831
1,"NO",0,1935,10,4,0,0,1,38,1,7,18,3,4,5,3,6,4,6.5,4.5,3,3,.9831
1,"NO",0,1962,15,5,1,1,1,45,1,7,29,4,3,5,2,3,2,8,4,5,9,.9831
0,"NO",1,1947,13,5,1,0,0,35,2,6,23,4,5,5,2,3,2,3.5,2,4,4,.9337
0,"NO",0,1962,9,5,0,1,0,75,1,6,20,4,4,6,4,7,2,10,3.5,1,7,.9337
0,"NO",1,1947,9,5,1,0,1,30,3,5,25,3,2,4,2,4,2,7.5,6,5,8,.9337
0,"NO",1,1953,10,5,0,1,0,,3,6,18,5,5,6,1,1,2,7.5,6,4,7,.9337
0,"NO",1,1944,10,4,0,0,1,38,2,2,13,5,5,6,4,7,4,3.5,3,4,3,.9337
0,"NO",0,1920,10,4,1,0,0,,2,4,23,5,5,4,2,6,2,8,7,1,7,.9337
0,"NO",0,1935,7,4,0,0,0,38,1,6,16,3,4,5,3,6,2,4.5,5,0,3,.9337
0,"NO",1,1982,14,4,0,0,0,14,3,7,30,4,5,5,3,4,3,9,8,9,8,.9337
0,"NO",0,1933,7,5,0,0,0,24,3,3,21,1,1,6,5,7,2,6.5,6,3,5,.9337
0,"NO",1,1939,7,5,1,0,1,38,2,7,23,5,3,6,2,4,2,3.5,3.5,1,2,.9337
0,"NO",1,1970,9,5,0,1,0,48,1,5,21,3,6,6,1,7,1,5.5,3,,5,.9337
1,"NO",1,1953,9,5,0,1,1,6,2,4,12,5,4,5,1,1,2,3.5,3,4,5,.9337
0,"NO",0,1980,14,2,0,0,0,45,1,6,26,,,,3,7,2,7,5,5,7,.9337
1,"NO",0,1975,18,1,0,0,0,20,1,7,27,5,5,5,3,7,4,10,8,3,8,.9337
1,"NO",0,1941,15,4,1,0,0,38,2,7,23,5,5,4,2,2,2,8,7,7,3,.9337
1,"NO",1,1949,12,5,0,0,1,36,4,6,20,5,5,5,3,3,2,4,4.5,5,6,.9337
0,"NO",1,1949,11,5,1,0,0,36,2,7,29,,,,2,4,2,5.5,7,,7,.9337
1,"NO",0,1953,11,5,0,0,0,38,1,6,24,5,4,5,3,4,3,6.5,5,3,5,.9337
0,"NO",0,1950,16,4,1,1,0,38,2,4,22,5,5,5,1,2,3,8.5,7.5,6,9,.9337
1,"NO",1,1966,16,4,0,1,1,,1,7,26,3,6,6,5,5,3,8,6,6,4,.9337
0,"NO",1,1950,11,4,1,0,0,28,1,5,22,2,5,4,5,7,2,4.5,1.5,,6,.9337
1,"NO",1,1952,11,4,1,1,0,38,2,7,25,4,2,3,2,2,2,8.5,7.5,,6,.9337
0,"NO",1,1971,5,5,0,1,0,40,1,5,23,5,3,3,2,2,2,6.5,5.5,6,4,.9337
0,"NO",1,1973,14,5,1,1,1,23,3,6,24,3,5,3,2,5,2,6.5,4.5,5,6,.9337
0,"NO",0,1975,12,4,1,1,0,50,1,5,15,2,6,5,0,0,1,6,3,4,5,.8828
1,"NO",1,1931,10,5,1,0,0,,3,6,28,4,5,3,4,6,2,8,6.5,,6,.8828
0,"NO",1,1923,14,4,0,0,0,37,2,2,23,3,5,5,6,7,3,9,8.5,10,9,.8828
1,"NO",0,1977,16,2,0,0,0,8,2,7,24,4,5,4,2,4,3,7.5,5.5,7,7,.8828
1,"NO",1,1946,14,4,1,0,0,34,4,6,24,4,4,5,3,3,3,7.5,7.5,,6,.8828
0,"NO",1,1922,10,4,0,0,0,30,1,5,33,3,3,5,4,7,2,6,5,,6,.8828
1,"NO",1,1977,16,1,0,0,0,40,6,7,23,,,,1,1,3,5.5,4.5,3,3,.8828
1,"NO",0,1948,13,4,1,0,0,50,2,6,26,4,2,5,2,3,2,7,6,5,7,.8828
1,"NO",1,1930,8,5,1,0,0,,2,6,29,5,5,5,2,4,2,5,5.5,,4,.8828
1,"NO",1,1945,15,5,1,0,0,33,4,6,26,,,,4,4,2,6,6.5,3,6,.8828
1,"NO",1,1971,17,4,0,0,0,38,2,6,27,5,6,5,3,3,3,8,7,5,8,.8828
1,"NO",1,1969,14,4,1,1,0,50,2,6,24,2,5,4,2,4,2,7,3.5,,6,.8828
0,"NO",1,1911,7,4,0,0,0,36,1,6,33,6,6,6,2,3,4,10,10,,8,.8828
1,"NO",0,1955,11,4,1,1,0,33,1,6,25,3,5,4,3,4,2,8.5,7,4,8,.8828
0,"NO",0,1948,9,5,1,0,0,,3,4,21,5,5,3,3,3,2,7,6,4,7,.8828
1,"NO",1,1984,11,4,0,0,0,5,3,7,19,5,6,5,1,4,2,9,5.5,,7,.8828
1,"NO",0,1977,10,5,0,0,0,37,1,5,21,5,2,5,2,5,2,8,5,,8,.8828
1,"NO",0,1943,12,5,1,0,0,40,1,7,23,3,6,3,1,1,2,7.5,5,3,7,.8828
0,"NO",0,1946,8,5,1,1,0,,2,6,25,3,5,4,2,3,2,5,4.5,,4,.8828
1,"NO",1,1936,17,3,1,0,0,20,5,4,26,4,3,4,3,3,2,7,5,5,9,1
1,"NO",1,1964,14,2,0,1,0,40,1,7,21,5,4,4,3,7,3,6.5,6,5,4,1
1,"NO",1,1939,12,3,1,0,0,38,4,6,13,5,2,6,3,4,2,1.5,2.5,0,4,1
1,"NO",1,1945,12,3,1,0,0,38,3,7,26,5,2,4,3,6,3,8.5,7,5,7,1
1,"NO",0,1944,10,5,0,0,0,40,2,7,22,4,4,4,7,6,3,8,5,5,6,1
1,"NO",0,1957,12,3,1,1,0,45,1,7,19,4,3,4,3,3,2,6,6,6,8,1
1,"NO",0,1952,18,3,1,1,0,40,2,7,27,6,5,3,3,5,2,9,6,7,9,1
1,"NO",0,1961,12,3,1,1,0,58,2,7,23,3,5,3,2,3,2,3.5,4,4,4,1
1,"NO",0,1960,20,3,1,1,0,,3,7,28,4,4,4,2,2,3,8.5,8,7,9,1
0,"NO",1,1960,15,3,0,0,0,12,3,7,25,,,,3,4,3,8,4.5,7,3,1
0,"NO",1,1967,15,3,0,0,0,53,3,7,21,5,5,6,2,3,2,6.5,4.5,5,5,1.043
0,"NO",0,1979,12,4,0,0,0,38,2,5,13,,,,2,3,4,6.5,6.5,0,8,1.043
0,"NO",1,1977,15,3,0,0,0,32,1,7,28,5,5,6,2,3,2,7,3.5,0,5,1.043
1,"NO",1,1962,12,3,0,1,0,32,2,4,23,5,3,4,1,3,2,8.5,7,5,8,1.043
0,"NO",0,1971,13,3,1,1,0,58,2,7,19,5,5,6,7,7,2,6,5,4,6,1.043
1,"NO",1,1964,15,3,0,0,0,45,3,7,31,5,5,6,3,5,3,9,6.5,9,7,1.043
1,"NO",1,1955,16,3,1,0,0,57,2,7,27,5,5,4,2,2,3,8.5,8.5,6,6,1.043
1,"NO",0,1969,15,5,0,0,0,38,3,7,25,4,3,6,3,4,4,8.5,6.5,6,7,1.043
1,"NO",1,1967,12,2,1,1,0,40,1,7,21,4,4,4,2,2,2,5,3,5,7,1.043
1,"NO",0,1954,12,4,1,0,0,50,2,7,22,5,5,5,3,4,3,8,6.5,5,8,1.043
0,"NO",1,1952,16,4,1,1,0,43,2,7,21,5,5,4,4,4,3,8,4,3,5,1.043
0,"NO",0,1920,8,5,0,1,0,38,2,3,19,4,6,5,3,7,3,6.5,5.5,2,5,1.043
1,"NO",0,1954,10,5,0,1,0,45,2,7,26,5,5,6,2,4,3,9.5,7.5,8,9,1.043
1,"NO",1,1961,14,5,1,1,0,29,5,7,27,5,2,4,2,2,2,8,7.5,7,7,1.043
0,"NO",1,1982,14,5,0,0,0,35,2,6,23,4,5,5,1,3,2,7.5,5.5,6,6,1.1228
1,"NO",0,1961,12,5,0,0,0,105,2,4,23,5,5,5,1,1,3,8,5.5,2,5,1.1228
0,"NO",1,1973,12,5,0,1,1,,3,7,14,6,5,6,3,7,2,5,4,5,4,1.1228
0,"NO",1,1949,11,4,0,0,0,37,1,7,23,5,5,5,2,2,2,8.5,3.5,3,8,1.1228
1,"NO",1,1963,17,5,1,1,0,15,3,6,24,,,,2,4,3,5.5,4.5,5,5,1.1228
1,"NO",0,1946,21,5,1,0,0,43,3,7,22,5,3,6,2,3,3,8,7,6,7,1.1228
0,"NO",1,1962,10,5,0,0,1,,1,6,27,4,2,4,3,3,3,5.5,3,2,3,1.1228
1,"NO",0,1949,18,5,1,0,0,,2,6,26,4,5,4,2,3,2,8,7,4,7,1.1228
1,"NO",1,1950,14,5,0,0,0,41,3,7,22,4,4,5,3,4,2,6.5,4,3,7,1.1228
1,"NO",0,1944,12,5,0,1,0,,3,7,33,,,,1,1,2,7,7.5,0,6,1.1228
1,"NO",0,1949,9,5,0,0,0,,3,6,18,4,4,4,3,4,2,8,4,4,5,1.1228
1,"NO",1,1980,16,5,0,0,1,38,1,7,25,4,5,4,1,2,1,6.5,5,5,5,1.1228
0,"NO",1,1981,13,5,0,0,0,30,1,7,22,3,5,3,1,1,3,3,3.5,4,4,1.1228
1,"NO",1,1968,13,5,1,0,1,38,2,6,22,5,5,6,2,3,2,5.5,5,5,6,1.0102
1,"NO",1,1969,16,5,0,1,1,,2,6,25,5,3,4,2,3,2,6.5,5,5,6,1.0102
1,"NO",0,1929,9,5,1,0,0,38,3,7,26,4,6,6,6,7,2,7,4.5,7,4,1.0102
1,"NO",0,1967,12,5,0,0,0,,1,7,23,3,4,4,4,5,1,9.5,1.5,3,4,1.0102
1,"NO",0,1960,13,5,0,1,0,38,1,6,25,4,5,4,2,2,3,8,5.5,6,5,1.0102
1,"NO",1,1938,9,4,1,0,1,44,2,4,21,3,5,4,3,4,2,5.5,5,1,4,1.0102
1,"NO",1,1934,8,4,0,0,0,60,4,6,24,3,6,5,4,6,1,5.5,4,6,6,1.0102
1,"NO",0,1921,10,5,0,0,0,,3,3,29,4,5,5,4,4,2,6.5,.5,0,7,1.0102
1,"NO",0,1938,15,4,1,0,0,,4,7,23,4,5,3,5,5,4,6.5,8,5,9,1.0102
0,"NO",1,1947,7,5,1,1,1,42,2,7,32,2,3,1,7,7,2,3,4.5,3,10,1.0102
0,"NO",1,1925,7,4,0,0,0,70,2,4,24,2,5,2,4,7,2,8,6.5,4,7,1.0102
1,"NO",0,1961,14,4,0,1,0,37,2,6,22,5,4,5,2,2,3,9,7.5,4,8,1.0102
1,"NO",0,1961,12,4,1,1,0,37,2,6,19,5,5,3,2,5,2,8,5.5,5,8,1.0102
0,"NO",1,1966,14,4,0,0,0,42,1,7,19,5,6,6,2,5,2,9,6,,8,1.0102
1,"NO",0,1963,9,5,0,0,0,,1,6,21,5,3,5,2,2,2,9,5.5,,7,1.0102
1,"NO",0,1982,13,3,0,0,0,37,1,7,25,2,4,4,2,2,3,8.5,6,5,9,1.0102
0,"NO",0,1933,16,2,1,0,0,38,5,5,23,5,6,6,5,5,4,7.5,7.5,0,9,1.2161
1,"NO",1,1942,8,2,1,0,1,3,2,5,21,4,4,6,3,5,3,9.5,6.5,8,7,1.2161
0,"NO",1,1974,10,5,0,1,1,38,1,6,17,5,5,5,1,7,2,4.5,4.5,5,6,1.2161
